VACUNA,ANIO,MES,PROVINCIA,DISTRITO,RANGO_EDAD,CANTIDAD DE PERSONAL,POBLACION,PRESUPUESTO,CANTIDAD
AMA,2020,OCTUBRE,PADRE ABAD,PADRE ABAD,1_ANIO,125.0,38100,858754,20
AMA,2020,OCTUBRE,PURUS,PURUS,1_ANIO,17.0,3284,858754,1
AMA,2020,SETIEMBRE,ATALAYA,RAIMONDI,1_ANIO,98.0,39732,749638,51
AMA,2020,SETIEMBRE,ATALAYA,SEPAHUA,1_ANIO,16.0,8264,749638,7
AMA,2020,SETIEMBRE,ATALAYA,TAHUANIA,1_ANIO,26.0,10618,749638,3
AMA,2020,SETIEMBRE,ATALAYA,YURUA,1_ANIO,6.0,2435,749638,0
AMA,2020,SETIEMBRE,CORONEL PORTILLO,CALLERIA,1_ANIO,663.0,172052,749638,152
AMA,2020,SETIEMBRE,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,58.0,19598,749638,25
AMA,2020,SETIEMBRE,CORONEL PORTILLO,IPARIA,1_ANIO,39.0,12350,749638,10
AMA,2020,SETIEMBRE,CORONEL PORTILLO,MANANTAY,1_ANIO,139.0,107364,749638,73
AMA,2020,SETIEMBRE,CORONEL PORTILLO,MASISEA,1_ANIO,48.0,11961,749638,36
AMA,2020,SETIEMBRE,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,21.0,5742,749638,6
AMA,2020,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,1_ANIO,411.0,118666,749638,92
AMA,2020,SETIEMBRE,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,9.0,6159,749638,4
AMA,2020,SETIEMBRE,PADRE ABAD,CURIMANA,1_ANIO,22.0,10219,749638,15
AMA,2020,SETIEMBRE,PADRE ABAD,IRAZOLA,1_ANIO,44.0,12065,749638,15
AMA,2020,SETIEMBRE,PADRE ABAD,NESHUYA,1_ANIO,27.0,10501,749638,13
AMA,2020,SETIEMBRE,PADRE ABAD,PADRE ABAD,1_ANIO,107.0,38100,749638,7
AMA,2020,SETIEMBRE,PURUS,PURUS,1_ANIO,17.0,3284,749638,0
AMA,2021,ABRIL,ATALAYA,RAIMONDI,1_ANIO,111.0,40699,268268,46
AMA,2021,ABRIL,ATALAYA,SEPAHUA,1_ANIO,22.0,8390,268268,1
AMA,2021,ABRIL,ATALAYA,TAHUANIA,1_ANIO,26.0,10890,268268,3
AMA,2021,ABRIL,ATALAYA,YURUA,1_ANIO,7.0,2501,268268,0
AMA,2021,ABRIL,CORONEL PORTILLO,CALLERIA,1_ANIO,688.0,174981,268268,95
AMA,2021,ABRIL,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,58.0,20113,268268,17
AMA,2021,ABRIL,CORONEL PORTILLO,IPARIA,1_ANIO,33.0,12481,268268,17
AMA,2021,ABRIL,CORONEL PORTILLO,MANANTAY,1_ANIO,152.0,110502,268268,42
AMA,2021,ABRIL,CORONEL PORTILLO,MASISEA,1_ANIO,49.0,11997,268268,24
AMA,2021,ABRIL,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,30.0,5794,268268,8
AMA,2021,ABRIL,CORONEL PORTILLO,YARINACOCHA,1_ANIO,471.0,121443,268268,57
AMA,2021,ABRIL,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,8.0,6272,268268,4
AMA,2021,ABRIL,PADRE ABAD,CURIMANA,1_ANIO,19.0,10588,268268,13
AMA,2021,ABRIL,PADRE ABAD,IRAZOLA,1_ANIO,53.0,12431,268268,11
AMA,2021,ABRIL,PADRE ABAD,NESHUYA,1_ANIO,29.0,10874,268268,5
AMA,2021,ABRIL,PADRE ABAD,PADRE ABAD,1_ANIO,139.0,29520,268268,38
AMA,2021,ABRIL,PURUS,PURUS,1_ANIO,19.0,3284,268268,1
AMA,2021,AGOSTO,ATALAYA,RAIMONDI,1_ANIO,125.0,40699,629819,30
AMA,2021,AGOSTO,ATALAYA,SEPAHUA,1_ANIO,22.0,8390,629819,20
AMA,2021,AGOSTO,ATALAYA,TAHUANIA,1_ANIO,25.0,10890,629819,8
AMA,2021,AGOSTO,ATALAYA,YURUA,1_ANIO,7.0,2501,629819,0
AMA,2021,AGOSTO,CORONEL PORTILLO,CALLERIA,1_ANIO,677.0,174981,629819,115
AMA,2021,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,60.0,20113,629819,29
AMA,2021,AGOSTO,CORONEL PORTILLO,IPARIA,1_ANIO,30.0,12481,629819,2
AMA,2021,AGOSTO,CORONEL PORTILLO,MANANTAY,1_ANIO,155.0,110502,629819,65
AMA,2021,AGOSTO,CORONEL PORTILLO,MASISEA,1_ANIO,49.0,11997,629819,25
AMA,2021,AGOSTO,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,29.0,5794,629819,4
AMA,2021,AGOSTO,CORONEL PORTILLO,YARINACOCHA,1_ANIO,500.0,121443,629819,81
AMA,2021,AGOSTO,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,7.0,6272,629819,0
AMA,2021,AGOSTO,PADRE ABAD,CURIMANA,1_ANIO,20.0,10588,629819,4
AMA,2021,AGOSTO,PADRE ABAD,IRAZOLA,1_ANIO,50.0,12431,629819,2
AMA,2021,AGOSTO,PADRE ABAD,NESHUYA,1_ANIO,30.0,10874,629819,8
AMA,2021,AGOSTO,PADRE ABAD,PADRE ABAD,1_ANIO,132.0,29520,629819,29
AMA,2021,AGOSTO,PURUS,PURUS,1_ANIO,19.0,3284,629819,0
AMA,2021,DICIEMBRE,ATALAYA,RAIMONDI,1_ANIO,138.0,40699,486866,21
AMA,2021,DICIEMBRE,ATALAYA,SEPAHUA,1_ANIO,24.0,8390,486866,8
AMA,2021,DICIEMBRE,ATALAYA,TAHUANIA,1_ANIO,24.0,10890,486866,0
AMA,2021,DICIEMBRE,ATALAYA,YURUA,1_ANIO,8.0,2501,486866,0
AMA,2021,DICIEMBRE,CORONEL PORTILLO,CALLERIA,1_ANIO,708.0,174981,486866,59
AMA,2021,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,69.0,20113,486866,6
AMA,2021,DICIEMBRE,CORONEL PORTILLO,IPARIA,1_ANIO,32.0,12481,486866,0
AMA,2021,DICIEMBRE,CORONEL PORTILLO,MANANTAY,1_ANIO,158.0,110502,486866,32
AMA,2021,DICIEMBRE,CORONEL PORTILLO,MASISEA,1_ANIO,52.0,11997,486866,14
AMA,2021,DICIEMBRE,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,32.0,5794,486866,1
AMA,2021,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,1_ANIO,461.0,121443,486866,77
AMA,2021,DICIEMBRE,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,10.0,6272,486866,1
AMA,2021,DICIEMBRE,PADRE ABAD,CURIMANA,1_ANIO,23.0,10588,486866,2
AMA,2021,DICIEMBRE,PADRE ABAD,IRAZOLA,1_ANIO,50.0,12431,486866,2
AMA,2021,DICIEMBRE,PADRE ABAD,NESHUYA,1_ANIO,27.0,10874,486866,5
AMA,2021,DICIEMBRE,PADRE ABAD,PADRE ABAD,1_ANIO,134.0,29520,486866,18
AMA,2021,DICIEMBRE,PURUS,PURUS,1_ANIO,21.0,3284,486866,2
AMA,2021,ENERO,ATALAYA,RAIMONDI,1_ANIO,120.0,40699,822309,47
AMA,2021,ENERO,ATALAYA,SEPAHUA,1_ANIO,24.0,8390,822309,5
AMA,2021,ENERO,ATALAYA,TAHUANIA,1_ANIO,30.0,10890,822309,3
AMA,2021,ENERO,ATALAYA,YURUA,1_ANIO,8.0,2501,822309,0
AMA,2021,ENERO,CORONEL PORTILLO,CALLERIA,1_ANIO,663.0,174981,822309,106
AMA,2021,ENERO,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,57.0,20113,822309,17
AMA,2021,ENERO,CORONEL PORTILLO,IPARIA,1_ANIO,34.0,12481,822309,15
AMA,2021,ENERO,CORONEL PORTILLO,MANANTAY,1_ANIO,147.0,110502,822309,76
AMA,2021,ENERO,CORONEL PORTILLO,MASISEA,1_ANIO,50.0,11997,822309,36
AMA,2021,ENERO,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,22.0,5794,822309,0
AMA,2021,ENERO,CORONEL PORTILLO,YARINACOCHA,1_ANIO,452.0,121443,822309,74
AMA,2021,ENERO,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,5.0,6272,822309,0
AMA,2021,ENERO,PADRE ABAD,CURIMANA,1_ANIO,14.0,10588,822309,10
AMA,2021,ENERO,PADRE ABAD,IRAZOLA,1_ANIO,49.0,12431,822309,17
AMA,2021,ENERO,PADRE ABAD,NESHUYA,1_ANIO,24.0,10874,822309,8
AMA,2021,ENERO,PADRE ABAD,PADRE ABAD,1_ANIO,113.0,29520,822309,24
AMA,2021,ENERO,PURUS,PURUS,1_ANIO,18.0,3284,822309,2
AMA,2021,FEBRERO,ATALAYA,RAIMONDI,1_ANIO,107.0,40699,677118,24
AMA,2021,FEBRERO,ATALAYA,SEPAHUA,1_ANIO,23.0,8390,677118,14
AMA,2021,FEBRERO,ATALAYA,TAHUANIA,1_ANIO,28.0,10890,677118,4
AMA,2021,FEBRERO,ATALAYA,YURUA,1_ANIO,8.0,2501,677118,3
AMA,2021,FEBRERO,CORONEL PORTILLO,CALLERIA,1_ANIO,643.0,174981,677118,105
AMA,2021,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,57.0,20113,677118,24
AMA,2021,FEBRERO,CORONEL PORTILLO,IPARIA,1_ANIO,33.0,12481,677118,12
AMA,2021,FEBRERO,CORONEL PORTILLO,MANANTAY,1_ANIO,152.0,110502,677118,62
AMA,2021,FEBRERO,CORONEL PORTILLO,MASISEA,1_ANIO,50.0,11997,677118,19
AMA,2021,FEBRERO,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,30.0,5794,677118,5
AMA,2021,FEBRERO,CORONEL PORTILLO,YARINACOCHA,1_ANIO,462.0,121443,677118,76
AMA,2021,FEBRERO,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,9.0,6272,677118,1
AMA,2021,FEBRERO,PADRE ABAD,CURIMANA,1_ANIO,19.0,10588,677118,13
AMA,2021,FEBRERO,PADRE ABAD,IRAZOLA,1_ANIO,47.0,12431,677118,17
AMA,2021,FEBRERO,PADRE ABAD,NESHUYA,1_ANIO,28.0,10874,677118,4
AMA,2021,FEBRERO,PADRE ABAD,PADRE ABAD,1_ANIO,114.0,29520,677118,19
AMA,2021,FEBRERO,PURUS,PURUS,1_ANIO,19.0,3284,677118,3
AMA,2021,JULIO,ATALAYA,RAIMONDI,1_ANIO,118.0,40699,647735,38
AMA,2021,JULIO,ATALAYA,SEPAHUA,1_ANIO,22.0,8390,647735,9
AMA,2021,JULIO,ATALAYA,TAHUANIA,1_ANIO,25.0,10890,647735,0
AMA,2021,JULIO,ATALAYA,YURUA,1_ANIO,7.0,2501,647735,0
AMA,2021,JULIO,CORONEL PORTILLO,CALLERIA,1_ANIO,683.0,174981,647735,101
AMA,2021,JULIO,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,58.0,20113,647735,15
AMA,2021,JULIO,CORONEL PORTILLO,IPARIA,1_ANIO,28.0,12481,647735,1
AMA,2021,JULIO,CORONEL PORTILLO,MANANTAY,1_ANIO,154.0,110502,647735,70
AMA,2021,JULIO,CORONEL PORTILLO,MASISEA,1_ANIO,47.0,11997,647735,22
AMA,2021,JULIO,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,30.0,5794,647735,9
AMA,2021,JULIO,CORONEL PORTILLO,YARINACOCHA,1_ANIO,482.0,121443,647735,62
AMA,2021,JULIO,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,6.0,6272,647735,0
AMA,2021,JULIO,PADRE ABAD,CURIMANA,1_ANIO,19.0,10588,647735,8
AMA,2021,JULIO,PADRE ABAD,IRAZOLA,1_ANIO,50.0,12431,647735,16
AMA,2021,JULIO,PADRE ABAD,NESHUYA,1_ANIO,31.0,10874,647735,6
AMA,2021,JULIO,PADRE ABAD,PADRE ABAD,1_ANIO,122.0,29520,647735,49
AMA,2021,JULIO,PURUS,PURUS,1_ANIO,19.0,3284,647735,2
AMA,2021,JUNIO,ATALAYA,RAIMONDI,1_ANIO,118.0,40699,696098,29
AMA,2021,JUNIO,ATALAYA,SEPAHUA,1_ANIO,22.0,8390,696098,12
AMA,2021,JUNIO,ATALAYA,TAHUANIA,1_ANIO,25.0,10890,696098,1
AMA,2021,JUNIO,ATALAYA,YURUA,1_ANIO,7.0,2501,696098,0
AMA,2021,JUNIO,CORONEL PORTILLO,CALLERIA,1_ANIO,684.0,174981,696098,76
AMA,2021,JUNIO,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,59.0,20113,696098,27
AMA,2021,JUNIO,CORONEL PORTILLO,IPARIA,1_ANIO,29.0,12481,696098,20
AMA,2021,JUNIO,CORONEL PORTILLO,MANANTAY,1_ANIO,151.0,110502,696098,47
AMA,2021,JUNIO,CORONEL PORTILLO,MASISEA,1_ANIO,46.0,11997,696098,11
AMA,2021,JUNIO,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,28.0,5794,696098,3
AMA,2021,JUNIO,CORONEL PORTILLO,YARINACOCHA,1_ANIO,484.0,121443,696098,81
AMA,2021,JUNIO,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,6.0,6272,696098,0
AMA,2021,JUNIO,PADRE ABAD,CURIMANA,1_ANIO,18.0,10588,696098,10
AMA,2021,JUNIO,PADRE ABAD,IRAZOLA,1_ANIO,51.0,12431,696098,10
AMA,2021,JUNIO,PADRE ABAD,NESHUYA,1_ANIO,31.0,10874,696098,11
AMA,2021,JUNIO,PADRE ABAD,PADRE ABAD,1_ANIO,120.0,29520,696098,19
AMA,2021,JUNIO,PURUS,PURUS,1_ANIO,19.0,3284,696098,0
AMA,2021,MARZO,ATALAYA,RAIMONDI,1_ANIO,102.0,40699,1269741,47
AMA,2021,MARZO,ATALAYA,SEPAHUA,1_ANIO,22.0,8390,1269741,10
AMA,2021,MARZO,ATALAYA,TAHUANIA,1_ANIO,23.0,10890,1269741,5
AMA,2021,MARZO,ATALAYA,YURUA,1_ANIO,7.0,2501,1269741,3
AMA,2021,MARZO,CORONEL PORTILLO,CALLERIA,1_ANIO,662.0,174981,1269741,104
AMA,2021,MARZO,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,57.0,20113,1269741,21
AMA,2021,MARZO,CORONEL PORTILLO,IPARIA,1_ANIO,34.0,12481,1269741,13
AMA,2021,MARZO,CORONEL PORTILLO,MANANTAY,1_ANIO,152.0,110502,1269741,42
AMA,2021,MARZO,CORONEL PORTILLO,MASISEA,1_ANIO,50.0,11997,1269741,24
AMA,2021,MARZO,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,30.0,5794,1269741,12
AMA,2021,MARZO,CORONEL PORTILLO,YARINACOCHA,1_ANIO,466.0,121443,1269741,84
AMA,2021,MARZO,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,8.0,6272,1269741,2
AMA,2021,MARZO,PADRE ABAD,CURIMANA,1_ANIO,19.0,10588,1269741,14
AMA,2021,MARZO,PADRE ABAD,IRAZOLA,1_ANIO,49.0,12431,1269741,9
AMA,2021,MARZO,PADRE ABAD,NESHUYA,1_ANIO,29.0,10874,1269741,7
AMA,2021,MARZO,PADRE ABAD,PADRE ABAD,1_ANIO,114.0,29520,1269741,19
AMA,2021,MARZO,PURUS,PURUS,1_ANIO,19.0,3284,1269741,5
AMA,2021,MAYO,ATALAYA,RAIMONDI,1_ANIO,113.0,40699,694026,37
AMA,2021,MAYO,ATALAYA,SEPAHUA,1_ANIO,22.0,8390,694026,2
AMA,2021,MAYO,ATALAYA,TAHUANIA,1_ANIO,25.0,10890,694026,11
AMA,2021,MAYO,ATALAYA,YURUA,1_ANIO,7.0,2501,694026,2
AMA,2021,MAYO,CORONEL PORTILLO,CALLERIA,1_ANIO,684.0,174981,694026,105
AMA,2021,MAYO,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,58.0,20113,694026,8
AMA,2021,MAYO,CORONEL PORTILLO,IPARIA,1_ANIO,32.0,12481,694026,15
AMA,2021,MAYO,CORONEL PORTILLO,MANANTAY,1_ANIO,150.0,110502,694026,46
AMA,2021,MAYO,CORONEL PORTILLO,MASISEA,1_ANIO,49.0,11997,694026,15
AMA,2021,MAYO,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,29.0,5794,694026,8
AMA,2021,MAYO,CORONEL PORTILLO,YARINACOCHA,1_ANIO,480.0,121443,694026,59
AMA,2021,MAYO,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,6.0,6272,694026,0
AMA,2021,MAYO,PADRE ABAD,CURIMANA,1_ANIO,17.0,10588,694026,10
AMA,2021,MAYO,PADRE ABAD,IRAZOLA,1_ANIO,50.0,12431,694026,17
AMA,2021,MAYO,PADRE ABAD,NESHUYA,1_ANIO,28.0,10874,694026,7
AMA,2021,MAYO,PADRE ABAD,PADRE ABAD,1_ANIO,119.0,29520,694026,60
AMA,2021,MAYO,PURUS,PURUS,1_ANIO,19.0,3284,694026,2
AMA,2021,NOVIEMBRE,ATALAYA,RAIMONDI,1_ANIO,136.0,40699,811749,22
AMA,2021,NOVIEMBRE,ATALAYA,SEPAHUA,1_ANIO,24.0,8390,811749,2
AMA,2021,NOVIEMBRE,ATALAYA,TAHUANIA,1_ANIO,24.0,10890,811749,5
AMA,2021,NOVIEMBRE,ATALAYA,YURUA,1_ANIO,8.0,2501,811749,0
AMA,2021,NOVIEMBRE,CORONEL PORTILLO,CALLERIA,1_ANIO,708.0,174981,811749,78
AMA,2021,NOVIEMBRE,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,68.0,20113,811749,19
AMA,2021,NOVIEMBRE,CORONEL PORTILLO,IPARIA,1_ANIO,31.0,12481,811749,0
AMA,2021,NOVIEMBRE,CORONEL PORTILLO,MANANTAY,1_ANIO,156.0,110502,811749,71
AMA,2021,NOVIEMBRE,CORONEL PORTILLO,MASISEA,1_ANIO,52.0,11997,811749,11
AMA,2021,NOVIEMBRE,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,32.0,5794,811749,4
AMA,2021,NOVIEMBRE,CORONEL PORTILLO,YARINACOCHA,1_ANIO,459.0,121443,811749,71
AMA,2021,NOVIEMBRE,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,10.0,6272,811749,0
AMA,2021,NOVIEMBRE,PADRE ABAD,CURIMANA,1_ANIO,23.0,10588,811749,6
AMA,2021,NOVIEMBRE,PADRE ABAD,IRAZOLA,1_ANIO,49.0,12431,811749,7
AMA,2021,NOVIEMBRE,PADRE ABAD,NESHUYA,1_ANIO,28.0,10874,811749,3
AMA,2021,NOVIEMBRE,PADRE ABAD,PADRE ABAD,1_ANIO,131.0,29520,811749,19
AMA,2021,NOVIEMBRE,PURUS,PURUS,1_ANIO,22.0,3284,811749,4
AMA,2021,OCTUBRE,ATALAYA,RAIMONDI,1_ANIO,129.0,40699,612818,13
AMA,2021,OCTUBRE,ATALAYA,SEPAHUA,1_ANIO,25.0,8390,612818,0
AMA,2021,OCTUBRE,ATALAYA,TAHUANIA,1_ANIO,25.0,10890,612818,0
AMA,2021,OCTUBRE,ATALAYA,YURUA,1_ANIO,7.0,2501,612818,0
AMA,2021,OCTUBRE,CORONEL PORTILLO,CALLERIA,1_ANIO,667.0,174981,612818,126
AMA,2021,OCTUBRE,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,67.0,20113,612818,18
AMA,2021,OCTUBRE,CORONEL PORTILLO,IPARIA,1_ANIO,32.0,12481,612818,16
AMA,2021,OCTUBRE,CORONEL PORTILLO,MANANTAY,1_ANIO,157.0,110502,612818,58
AMA,2021,OCTUBRE,CORONEL PORTILLO,MASISEA,1_ANIO,49.0,11997,612818,6
AMA,2021,OCTUBRE,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,31.0,5794,612818,7
AMA,2021,OCTUBRE,CORONEL PORTILLO,YARINACOCHA,1_ANIO,446.0,121443,612818,79
AMA,2021,OCTUBRE,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,9.0,6272,612818,2
AMA,2021,OCTUBRE,PADRE ABAD,CURIMANA,1_ANIO,25.0,10588,612818,11
AMA,2021,OCTUBRE,PADRE ABAD,IRAZOLA,1_ANIO,50.0,12431,612818,5
AMA,2021,OCTUBRE,PADRE ABAD,NESHUYA,1_ANIO,29.0,10874,612818,7
AMA,2021,OCTUBRE,PADRE ABAD,PADRE ABAD,1_ANIO,127.0,29520,612818,17
AMA,2021,OCTUBRE,PURUS,PURUS,1_ANIO,19.0,3284,612818,2
AMA,2021,SETIEMBRE,ATALAYA,RAIMONDI,1_ANIO,125.0,40699,681661,42
AMA,2021,SETIEMBRE,ATALAYA,SEPAHUA,1_ANIO,22.0,8390,681661,9
AMA,2021,SETIEMBRE,ATALAYA,TAHUANIA,1_ANIO,24.0,10890,681661,5
AMA,2021,SETIEMBRE,ATALAYA,YURUA,1_ANIO,7.0,2501,681661,0
AMA,2021,SETIEMBRE,CORONEL PORTILLO,CALLERIA,1_ANIO,670.0,174981,681661,127
AMA,2021,SETIEMBRE,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,62.0,20113,681661,22
AMA,2021,SETIEMBRE,CORONEL PORTILLO,IPARIA,1_ANIO,30.0,12481,681661,9
AMA,2021,SETIEMBRE,CORONEL PORTILLO,MANANTAY,1_ANIO,152.0,110502,681661,79
AMA,2021,SETIEMBRE,CORONEL PORTILLO,MASISEA,1_ANIO,49.0,11997,681661,19
AMA,2021,SETIEMBRE,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,29.0,5794,681661,12
AMA,2021,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,1_ANIO,496.0,121443,681661,87
AMA,2021,SETIEMBRE,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,8.0,6272,681661,4
AMA,2021,SETIEMBRE,PADRE ABAD,CURIMANA,1_ANIO,19.0,10588,681661,4
AMA,2021,SETIEMBRE,PADRE ABAD,IRAZOLA,1_ANIO,51.0,12431,681661,16
AMA,2021,SETIEMBRE,PADRE ABAD,NESHUYA,1_ANIO,28.0,10874,681661,8
AMA,2021,SETIEMBRE,PADRE ABAD,PADRE ABAD,1_ANIO,131.0,29520,681661,38
AMA,2021,SETIEMBRE,PURUS,PURUS,1_ANIO,19.0,3284,681661,1
AMA,2022,ABRIL,ATALAYA,RAIMONDI,1_ANIO,137.0,41621,748576,38
AMA,2022,ABRIL,ATALAYA,SEPAHUA,1_ANIO,24.0,8510,748576,6
AMA,2022,ABRIL,ATALAYA,TAHUANIA,1_ANIO,24.0,11149,748576,3
AMA,2022,ABRIL,ATALAYA,YURUA,1_ANIO,9.0,2564,748576,0
AMA,2022,ABRIL,CORONEL PORTILLO,CALLERIA,1_ANIO,725.0,177751,748576,95
AMA,2022,ABRIL,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,70.0,20601,748576,18
AMA,2022,ABRIL,CORONEL PORTILLO,IPARIA,1_ANIO,39.0,12605,748576,23
AMA,2022,ABRIL,CORONEL PORTILLO,MANANTAY,1_ANIO,160.0,113470,748576,42
AMA,2022,ABRIL,CORONEL PORTILLO,MASISEA,1_ANIO,55.0,12030,748576,26
AMA,2022,ABRIL,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,32.0,5843,748576,7
AMA,2022,ABRIL,CORONEL PORTILLO,YARINACOCHA,1_ANIO,523.0,124069,748576,79
AMA,2022,ABRIL,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,6.0,6380,748576,3
AMA,2022,ABRIL,PADRE ABAD,CURIMANA,1_ANIO,23.0,10946,748576,6
AMA,2022,ABRIL,PADRE ABAD,IRAZOLA,1_ANIO,54.0,12786,748576,10
AMA,2022,ABRIL,PADRE ABAD,NESHUYA,1_ANIO,33.0,11236,748576,14
AMA,2022,ABRIL,PADRE ABAD,PADRE ABAD,1_ANIO,128.0,30297,748576,33
AMA,2022,ABRIL,PURUS,PURUS,1_ANIO,22.0,3270,748576,3
AMA,2022,AGOSTO,ATALAYA,RAIMONDI,1_ANIO,122.0,41621,779177,29
AMA,2022,AGOSTO,ATALAYA,SEPAHUA,1_ANIO,24.0,8510,779177,11
AMA,2022,AGOSTO,ATALAYA,TAHUANIA,1_ANIO,22.0,11149,779177,9
AMA,2022,AGOSTO,ATALAYA,YURUA,1_ANIO,9.0,2564,779177,1
AMA,2022,AGOSTO,CORONEL PORTILLO,CALLERIA,1_ANIO,633.0,177751,779177,138
AMA,2022,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,73.0,20601,779177,19
AMA,2022,AGOSTO,CORONEL PORTILLO,IPARIA,1_ANIO,37.0,12605,779177,7
AMA,2022,AGOSTO,CORONEL PORTILLO,MANANTAY,1_ANIO,151.0,113470,779177,88
AMA,2022,AGOSTO,CORONEL PORTILLO,MASISEA,1_ANIO,52.0,12030,779177,17
AMA,2022,AGOSTO,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,33.0,5843,779177,2
AMA,2022,AGOSTO,CORONEL PORTILLO,YARINACOCHA,1_ANIO,528.0,124069,779177,87
AMA,2022,AGOSTO,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,9.0,6380,779177,0
AMA,2022,AGOSTO,PADRE ABAD,CURIMANA,1_ANIO,28.0,10946,779177,10
AMA,2022,AGOSTO,PADRE ABAD,IRAZOLA,1_ANIO,51.0,12786,779177,11
AMA,2022,AGOSTO,PADRE ABAD,NESHUYA,1_ANIO,36.0,11236,779177,6
AMA,2022,AGOSTO,PADRE ABAD,PADRE ABAD,1_ANIO,115.0,30297,779177,26
AMA,2022,AGOSTO,PURUS,PURUS,1_ANIO,21.0,3270,779177,2
AMA,2022,DICIEMBRE,ATALAYA,RAIMONDI,1_ANIO,159.0,41621,996898,22
AMA,2022,DICIEMBRE,ATALAYA,SEPAHUA,1_ANIO,28.0,8510,996898,6
AMA,2022,DICIEMBRE,ATALAYA,TAHUANIA,1_ANIO,26.0,11149,996898,8
AMA,2022,DICIEMBRE,ATALAYA,YURUA,1_ANIO,9.0,2564,996898,2
AMA,2022,DICIEMBRE,CORONEL PORTILLO,CALLERIA,1_ANIO,747.0,177751,996898,91
AMA,2022,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,1_ANIO,83.0,20601,996898,10
AMA,2022,DICIEMBRE,CORONEL PORTILLO,IPARIA,1_ANIO,44.0,12605,996898,10
AMA,2022,DICIEMBRE,CORONEL PORTILLO,MANANTAY,1_ANIO,169.0,113470,996898,60
AMA,2022,DICIEMBRE,CORONEL PORTILLO,MASISEA,1_ANIO,63.0,12030,996898,7
AMA,2022,DICIEMBRE,CORONEL PORTILLO,NUEVA REQUENA,1_ANIO,37.0,5843,996898,11
AMA,2022,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,1_ANIO,555.0,124069,996898,56
AMA,2022,DICIEMBRE,PADRE ABAD,ALEXANDER VON HUMBOLDT,1_ANIO,11.0,6380,996898,0
AMA,2022,DICIEMBRE,PADRE ABAD,CURIMANA,1_ANIO,28.0,10946,996898,14
AMA,2022,DICIEMBRE,PADRE ABAD,IRAZOLA,1_ANIO,64.0,12786,996898,6
AMA,2022,DICIEMBRE,PADRE ABAD,NESHUYA,1_ANIO,38.0,11236,996898,0
AMA,2022,DICIEMBRE,PADRE ABAD,PADRE ABAD,1_ANIO,143.0,30297,996898,14
