VACUNA,ANIO,MES,PROVINCIA,RANGO_EDAD,CANTIDAD DE PERSONAL,POBLACION,PRESUPUESTO,CANTIDAD,UBIGEO,ALFABETISMO,AGUA_POTABLE,DEMORA_CITA_horas,DEMORA_TRASLADO_horas
ROTA,2022,NOVIEMBRE,PADRE ABAD,<1_ANIO,284,6380,677800,87,250300,0.265,0.188,1.815,0.215
ROTA,2022,NOVIEMBRE,PURUS,<1_ANIO,25,3270,677800,3,250400,0.0,0.0,0.0,0.0
ROTA,2022,OCTUBRE,ATALAYA,<1_ANIO,222,2564,541898,89,250200,0.351,0.053,1.667,1.667
ROTA,2022,OCTUBRE,CORONEL PORTILLO,<1_ANIO,1698,5843,541898,559,250100,0.188,0.575,14.481,0.13
ROTA,2022,OCTUBRE,PADRE ABAD,<1_ANIO,284,6380,541898,109,250300,0.174,0.261,0.465,0.396
ROTA,2022,OCTUBRE,PURUS,<1_ANIO,25,3270,541898,2,250400,0.0,0.0,0.0,0.0
ROTA,2022,SETIEMBRE,ATALAYA,<1_ANIO,202,2564,694132,85,250200,0.236,0.5,4.841,0.197
ROTA,2022,SETIEMBRE,CORONEL PORTILLO,<1_ANIO,1556,5843,694132,546,250100,0.124,0.343,14.974,0.547
ROTA,2022,SETIEMBRE,PADRE ABAD,<1_ANIO,258,6380,694132,102,250300,0.395,0.267,0.281,0.233
ROTA,2022,SETIEMBRE,PURUS,<1_ANIO,21,3270,694132,6,250400,0.0,0.0,0.0,0.0
SPR,2019,ABRIL,CORONEL PORTILLO,1_ANIO,932,5690,998497,161,250100,0.233,0.527,1.254,0.251
SPR,2019,ABRIL,PADRE ABAD,1_ANIO,54,6037,998497,21,250300,0.056,0.667,0.5,0.375
SPR,2019,AGOSTO,CORONEL PORTILLO,1_ANIO,884,5690,3650033,53,250100,0.161,0.292,6.27,0.216
SPR,2019,AGOSTO,PADRE ABAD,1_ANIO,49,6037,3650033,16,250300,0.219,0.667,0.31,0.119
SPR,2019,DICIEMBRE,CORONEL PORTILLO,1_ANIO,887,5690,1953340,122,250100,0.186,0.537,38.927,0.23
SPR,2019,DICIEMBRE,PADRE ABAD,1_ANIO,50,6037,1953340,29,250300,0.208,0.333,0.42,0.193
SPR,2019,ENERO,CORONEL PORTILLO,1_ANIO,878,5690,924269,139,250100,0.134,0.579,1.463,0.288
SPR,2019,ENERO,PADRE ABAD,1_ANIO,46,6037,924269,8,250300,0.263,0.145,0.311,0.25
SPR,2019,FEBRERO,CORONEL PORTILLO,1_ANIO,825,5690,1000320,149,250100,0.139,0.212,13.657,0.247
SPR,2019,FEBRERO,PADRE ABAD,1_ANIO,46,6037,1000320,27,250300,0.254,0.0,0.288,0.053
SPR,2019,JULIO,CORONEL PORTILLO,1_ANIO,932,5690,1352080,101,250100,0.19,0.433,29.353,0.341
SPR,2019,JULIO,PADRE ABAD,1_ANIO,54,6037,1352080,17,250300,0.394,0.304,0.167,0.083
SPR,2019,JUNIO,CORONEL PORTILLO,1_ANIO,889,5690,1235133,107,250100,0.229,0.376,3.274,0.161
SPR,2019,JUNIO,PADRE ABAD,1_ANIO,48,6037,1235133,15,250300,0.143,0.5,0.905,0.274
SPR,2019,MARZO,CORONEL PORTILLO,1_ANIO,932,5690,1003216,129,250100,0.222,0.214,5.727,0.415
SPR,2019,MARZO,PADRE ABAD,1_ANIO,54,6037,1003216,18,250300,0.364,0.056,0.358,0.762
SPR,2019,MAYO,CORONEL PORTILLO,1_ANIO,881,5690,1030125,136,250100,0.24,0.439,39.428,0.273
SPR,2019,MAYO,PADRE ABAD,1_ANIO,52,6037,1030125,24,250300,0.212,0.27,1.58,0.291
SPR,2019,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,886,5690,1813790,108,250100,0.26,0.31,14.911,0.287
SPR,2019,NOVIEMBRE,PADRE ABAD,1_ANIO,50,6037,1813790,25,250300,0.091,0.5,1.278,0.133
SPR,2019,OCTUBRE,CORONEL PORTILLO,1_ANIO,932,5690,619318,141,250100,0.19,0.5,22.11,0.262
SPR,2019,OCTUBRE,PADRE ABAD,1_ANIO,54,6037,619318,22,250300,0.296,0.176,0.331,0.232
SPR,2019,SETIEMBRE,CORONEL PORTILLO,1_ANIO,892,5690,85800,191,250100,0.118,0.488,50.979,0.239
SPR,2019,SETIEMBRE,PADRE ABAD,1_ANIO,51,6037,85800,35,250300,0.154,0.5,0.528,0.133
SPR,2020,ABRIL,ATALAYA,1_ANIO,136,2435,815151,5,250200,0.314,0.75,0.0,0.0
SPR,2020,ABRIL,CORONEL PORTILLO,1_ANIO,1248,5742,815151,18,250100,0.278,0.348,0.0,0.0
SPR,2020,ABRIL,PADRE ABAD,1_ANIO,178,6159,815151,9,250300,0.336,0.115,0.0,0.0
SPR,2020,ABRIL,PURUS,1_ANIO,18,3284,815151,0,250400,0.0,0.0,0.0,0.0
SPR,2020,AGOSTO,ATALAYA,1_ANIO,146,2435,725676,24,250200,0.615,0.0,0.0,0.0
SPR,2020,AGOSTO,CORONEL PORTILLO,1_ANIO,1379,5742,725676,314,250100,0.287,0.25,0.0,0.0
SPR,2020,AGOSTO,PADRE ABAD,1_ANIO,209,6159,725676,53,250300,0.416,0.163,0.0,0.0
SPR,2020,AGOSTO,PURUS,1_ANIO,17,3284,725676,5,250400,0.636,0.0,0.0,0.0
SPR,2020,DICIEMBRE,ATALAYA,1_ANIO,172,2435,161316,33,250200,0.25,0.0,0.117,0.389
SPR,2020,DICIEMBRE,CORONEL PORTILLO,1_ANIO,1423,5742,161316,173,250100,0.173,0.577,1.657,0.349
SPR,2020,DICIEMBRE,PADRE ABAD,1_ANIO,218,6159,161316,51,250300,0.306,0.381,0.631,0.124
SPR,2020,DICIEMBRE,PURUS,1_ANIO,17,3284,161316,2,250400,0.0,0.0,0.0,0.0
SPR,2020,ENERO,ATALAYA,1_ANIO,129,2435,777891,29,250200,0.13,0.556,0.56,0.06
SPR,2020,ENERO,CORONEL PORTILLO,1_ANIO,1239,5742,777891,265,250100,0.143,0.411,7.049,0.269
SPR,2020,ENERO,PADRE ABAD,1_ANIO,183,6159,777891,68,250300,0.277,0.302,2.883,0.29
SPR,2020,ENERO,PURUS,1_ANIO,17,3284,777891,3,250400,0.0,0.0,0.0,0.0
SPR,2020,FEBRERO,ATALAYA,1_ANIO,130,2435,761802,43,250200,0.128,0.444,0.41,0.153
SPR,2020,FEBRERO,CORONEL PORTILLO,1_ANIO,1248,5742,761802,247,250100,0.176,0.516,23.346,0.212
SPR,2020,FEBRERO,PADRE ABAD,1_ANIO,185,6159,761802,71,250300,0.378,0.179,0.635,0.181
SPR,2020,FEBRERO,PURUS,1_ANIO,17,3284,761802,2,250400,0.31,0.0,0.125,0.083
SPR,2020,JULIO,ATALAYA,1_ANIO,129,2435,804264,13,250200,0.385,0.333,0.0,0.0
SPR,2020,JULIO,CORONEL PORTILLO,1_ANIO,1239,5742,804264,263,250100,0.295,0.294,0.0,0.0
SPR,2020,JULIO,PADRE ABAD,1_ANIO,183,6159,804264,52,250300,0.542,0.125,0.0,0.0
SPR,2020,JULIO,PURUS,1_ANIO,17,3284,804264,2,250400,0.0,0.0,0.0,0.0
SPR,2020,JUNIO,ATALAYA,1_ANIO,135,2435,718822,20,250200,0.619,0.111,0.0,0.0
SPR,2020,JUNIO,CORONEL PORTILLO,1_ANIO,1296,5742,718822,95,250100,0.323,0.242,0.0,0.0
SPR,2020,JUNIO,PADRE ABAD,1_ANIO,195,6159,718822,16,250300,0.506,0.095,0.0,0.0
SPR,2020,JUNIO,PURUS,1_ANIO,17,3284,718822,5,250400,0.0,0.0,0.0,0.0
SPR,2020,MARZO,ATALAYA,1_ANIO,131,2435,751336,21,250200,0.143,0.207,6.988,0.119
SPR,2020,MARZO,CORONEL PORTILLO,1_ANIO,1256,5742,751336,162,250100,0.27,0.342,2.805,0.371
SPR,2020,MARZO,PADRE ABAD,1_ANIO,184,6159,751336,51,250300,0.262,0.222,0.583,1.677
SPR,2020,MARZO,PURUS,1_ANIO,17,3284,751336,7,250400,0.0,0.0,0.0,0.0
SPR,2020,MAYO,ATALAYA,1_ANIO,132,2435,710703,16,250200,0.552,0.0,0.0,0.0
SPR,2020,MAYO,CORONEL PORTILLO,1_ANIO,1295,5742,710703,25,250100,0.338,0.431,0.0,0.0
SPR,2020,MAYO,PADRE ABAD,1_ANIO,191,6159,710703,12,250300,0.593,0.105,0.0,0.0
SPR,2020,MAYO,PURUS,1_ANIO,18,3284,710703,1,250400,0.0,0.0,0.0,0.0
SPR,2020,NOVIEMBRE,ATALAYA,1_ANIO,172,2435,1348304,35,250200,0.286,0.152,0.218,0.152
SPR,2020,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,1401,5742,1348304,269,250100,0.208,0.384,0.903,0.619
SPR,2020,NOVIEMBRE,PADRE ABAD,1_ANIO,215,6159,1348304,55,250300,0.091,0.275,0.0,0.0
SPR,2020,NOVIEMBRE,PURUS,1_ANIO,17,3284,1348304,2,250400,0.0,0.0,0.0,0.0
SPR,2020,OCTUBRE,ATALAYA,1_ANIO,175,2435,858754,55,250200,0.302,0.0,0.506,0.094
SPR,2020,OCTUBRE,CORONEL PORTILLO,1_ANIO,1409,5742,858754,291,250100,0.173,0.471,6.635,0.26
SPR,2020,OCTUBRE,PADRE ABAD,1_ANIO,229,6159,858754,72,250300,0.358,0.275,0.193,0.689
SPR,2020,OCTUBRE,PURUS,1_ANIO,17,3284,858754,5,250400,0.0,0.0,0.0,0.0
SPR,2020,SETIEMBRE,ATALAYA,1_ANIO,146,2435,749638,46,250200,0.352,0.107,0.26,0.315
SPR,2020,SETIEMBRE,CORONEL PORTILLO,1_ANIO,1379,5742,749638,452,250100,0.148,0.47,14.216,0.433
SPR,2020,SETIEMBRE,PADRE ABAD,1_ANIO,209,6159,749638,70,250300,0.318,0.5,41.0,0.861
SPR,2020,SETIEMBRE,PURUS,1_ANIO,17,3284,749638,0,250400,0.0,0.0,0.0,0.0
SPR,2021,ABRIL,ATALAYA,1_ANIO,166,2501,268268,50,250200,0.129,0.0,0.25,0.083
SPR,2021,ABRIL,CORONEL PORTILLO,1_ANIO,1481,5794,268268,207,250100,0.203,0.354,29.008,0.175
SPR,2021,ABRIL,PADRE ABAD,1_ANIO,248,6272,268268,54,250300,0.25,0.0,0.222,1.139
SPR,2021,ABRIL,PURUS,1_ANIO,19,3284,268268,1,250400,0.0,0.0,0.0,0.0
SPR,2021,AGOSTO,ATALAYA,1_ANIO,179,2501,629819,51,250200,0.198,0.167,2.968,1.052
SPR,2021,AGOSTO,CORONEL PORTILLO,1_ANIO,1500,5794,629819,228,250100,0.192,0.302,8.156,0.236
SPR,2021,AGOSTO,PADRE ABAD,1_ANIO,239,6272,629819,40,250300,0.317,0.067,0.167,0.125
SPR,2021,AGOSTO,PURUS,1_ANIO,19,3284,629819,0,250400,0.0,0.0,0.0,0.0
SPR,2021,DICIEMBRE,ATALAYA,1_ANIO,194,2501,486866,18,250200,0.303,0.067,0.292,0.083
SPR,2021,DICIEMBRE,CORONEL PORTILLO,1_ANIO,1512,5794,486866,135,250100,0.166,0.458,10.208,0.283
SPR,2021,DICIEMBRE,PADRE ABAD,1_ANIO,244,6272,486866,39,250300,0.3,0.419,0.306,0.217
SPR,2021,DICIEMBRE,PURUS,1_ANIO,21,3284,486866,2,250400,0.0,0.0,0.0,0.0
SPR,2021,ENERO,ATALAYA,1_ANIO,182,2501,822309,20,250200,0.35,0.0,0.167,0.333
SPR,2021,ENERO,CORONEL PORTILLO,1_ANIO,1425,5794,822309,237,250100,0.167,0.413,4.208,0.158
SPR,2021,ENERO,PADRE ABAD,1_ANIO,205,6272,822309,51,250300,0.28,0.185,0.167,0.083
SPR,2021,ENERO,PURUS,1_ANIO,18,3284,822309,0,250400,0.0,0.0,0.0,0.0
SPR,2021,FEBRERO,ATALAYA,1_ANIO,166,2501,677118,71,250200,0.167,0.0,0.0,0.0
SPR,2021,FEBRERO,CORONEL PORTILLO,1_ANIO,1427,5794,677118,197,250100,0.168,0.193,0.454,0.652
SPR,2021,FEBRERO,PADRE ABAD,1_ANIO,217,6272,677118,26,250300,0.256,0.345,0.303,0.909
SPR,2021,FEBRERO,PURUS,1_ANIO,19,3284,677118,0,250400,0.0,0.0,0.0,0.0
SPR,2021,JULIO,ATALAYA,1_ANIO,172,2501,647735,35,250200,0.342,0.0,0.75,0.167
SPR,2021,JULIO,CORONEL PORTILLO,1_ANIO,1482,5794,647735,231,250100,0.228,0.34,5.031,0.336
SPR,2021,JULIO,PADRE ABAD,1_ANIO,228,6272,647735,51,250300,0.259,0.857,0.278,0.222
SPR,2021,JULIO,PURUS,1_ANIO,19,3284,647735,2,250400,0.0,0.0,0.0,0.0
SPR,2021,JUNIO,ATALAYA,1_ANIO,172,2501,696098,49,250200,0.208,0.059,0.375,1.75
SPR,2021,JUNIO,CORONEL PORTILLO,1_ANIO,1481,5794,696098,198,250100,0.154,0.635,2.536,0.219
SPR,2021,JUNIO,PADRE ABAD,1_ANIO,226,6272,696098,46,250300,0.25,0.5,0.444,0.261
SPR,2021,JUNIO,PURUS,1_ANIO,19,3284,696098,5,250400,0.0,0.0,0.0,0.0
SPR,2021,MARZO,ATALAYA,1_ANIO,154,2501,1269741,65,250200,0.333,0.412,0.833,2.028
SPR,2021,MARZO,CORONEL PORTILLO,1_ANIO,1451,5794,1269741,278,250100,0.19,0.406,0.272,0.231
SPR,2021,MARZO,PADRE ABAD,1_ANIO,219,6272,1269741,42,250300,0.307,0.0,0.229,0.875
SPR,2021,MARZO,PURUS,1_ANIO,19,3284,1269741,2,250400,0.0,0.0,0.0,0.0
SPR,2021,MAYO,ATALAYA,1_ANIO,167,2501,694026,51,250200,0.31,0.0,0.083,0.083
SPR,2021,MAYO,CORONEL PORTILLO,1_ANIO,1482,5794,694026,235,250100,0.218,0.405,0.591,0.428
SPR,2021,MAYO,PADRE ABAD,1_ANIO,220,6272,694026,44,250300,0.188,0.385,0.292,0.104
SPR,2021,MAYO,PURUS,1_ANIO,19,3284,694026,5,250400,0.0,0.0,0.0,0.0
SPR,2021,NOVIEMBRE,ATALAYA,1_ANIO,192,2501,811749,33,250200,0.233,0.0,0.167,1.571
SPR,2021,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,1506,5794,811749,256,250100,0.162,0.42,31.663,2.165
SPR,2021,NOVIEMBRE,PADRE ABAD,1_ANIO,241,6272,811749,48,250300,0.235,0.231,0.167,0.083
SPR,2021,NOVIEMBRE,PURUS,1_ANIO,22,3284,811749,5,250400,0.0,0.0,0.0,0.0
SPR,2021,OCTUBRE,ATALAYA,1_ANIO,186,2501,612818,10,250200,0.393,0.0,0.167,0.167
SPR,2021,OCTUBRE,CORONEL PORTILLO,1_ANIO,1449,5794,612818,203,250100,0.15,0.37,10.899,0.121
SPR,2021,OCTUBRE,PADRE ABAD,1_ANIO,240,6272,612818,49,250300,0.467,0.583,0.128,1.378
SPR,2021,OCTUBRE,PURUS,1_ANIO,19,3284,612818,0,250400,0.0,0.0,0.0,0.0
SPR,2021,SETIEMBRE,ATALAYA,1_ANIO,178,2501,681661,64,250200,0.278,0.0,0.0,0.0
SPR,2021,SETIEMBRE,CORONEL PORTILLO,1_ANIO,1488,5794,681661,226,250100,0.203,0.517,0.721,0.225
SPR,2021,SETIEMBRE,PADRE ABAD,1_ANIO,237,6272,681661,47,250300,0.247,0.281,0.442,0.331
SPR,2021,SETIEMBRE,PURUS,1_ANIO,19,3284,681661,0,250400,0.0,0.0,0.0,0.0
SPR,2022,ABRIL,ATALAYA,1_ANIO,194,2564,748576,30,250200,0.224,0.071,0.427,0.365
SPR,2022,ABRIL,CORONEL PORTILLO,1_ANIO,1604,5843,748576,259,250100,0.167,0.32,36.006,0.343
SPR,2022,ABRIL,PADRE ABAD,1_ANIO,244,6380,748576,53,250300,0.1,0.25,0.167,1.0
SPR,2022,ABRIL,PURUS,1_ANIO,22,3270,748576,3,250400,0.0,0.0,0.0,0.0
SPR,2022,AGOSTO,ATALAYA,1_ANIO,177,2564,779177,45,250200,0.198,0.387,0.0,0.0
SPR,2022,AGOSTO,CORONEL PORTILLO,1_ANIO,1507,5843,779177,295,250100,0.148,0.39,18.837,0.177
SPR,2022,AGOSTO,PADRE ABAD,1_ANIO,239,6380,779177,36,250300,0.277,0.425,0.226,0.19
SPR,2022,AGOSTO,PURUS,1_ANIO,21,3270,779177,6,250400,0.0,0.0,0.0,0.0
SPR,2022,DICIEMBRE,ATALAYA,1_ANIO,222,2564,996898,36,250200,0.196,0.0,0.438,0.25
SPR,2022,DICIEMBRE,CORONEL PORTILLO,1_ANIO,1698,5843,996898,229,250100,0.183,0.474,54.153,0.195
SPR,2022,DICIEMBRE,PADRE ABAD,1_ANIO,284,6380,996898,37,250300,0.24,0.0,0.352,0.104
SPR,2022,DICIEMBRE,PURUS,1_ANIO,25,3270,996898,0,250400,0.0,0.0,0.0,0.0
SPR,2022,ENERO,ATALAYA,1_ANIO,198,2564,684081,35,250200,0.255,0.0,0.392,5.008
SPR,2022,ENERO,CORONEL PORTILLO,1_ANIO,1527,5843,684081,221,250100,0.14,0.244,61.612,0.21
SPR,2022,ENERO,PADRE ABAD,1_ANIO,245,6380,684081,23,250300,0.318,0.5,0.25,0.139
SPR,2022,ENERO,PURUS,1_ANIO,20,3270,684081,3,250400,0.0,0.0,0.0,0.0
SPR,2022,FEBRERO,ATALAYA,1_ANIO,183,2564,910655,43,250200,0.167,0.124,0.0,0.0
SPR,2022,FEBRERO,CORONEL PORTILLO,1_ANIO,1576,5843,910655,255,250100,0.135,0.267,0.47,1.187
SPR,2022,FEBRERO,PADRE ABAD,1_ANIO,234,6380,910655,50,250300,0.216,0.143,0.3,0.717
SPR,2022,FEBRERO,PURUS,1_ANIO,21,3270,910655,3,250400,0.0,0.0,0.0,0.0
SPR,2022,JULIO,ATALAYA,1_ANIO,217,2564,1104057,43,250200,0.214,0.387,0.861,0.556
SPR,2022,JULIO,CORONEL PORTILLO,1_ANIO,1554,5843,1104057,203,250100,0.19,0.299,12.455,0.231
SPR,2022,JULIO,PADRE ABAD,1_ANIO,257,6380,1104057,37,250300,0.15,0.333,0.562,0.054
SPR,2022,JULIO,PURUS,1_ANIO,21,3270,1104057,3,250400,0.0,0.0,0.0,0.0
SPR,2022,JUNIO,ATALAYA,1_ANIO,209,2564,709615,27,250200,0.25,0.294,0.926,0.38
SPR,2022,JUNIO,CORONEL PORTILLO,1_ANIO,1558,5843,709615,206,250100,0.168,0.435,1.494,0.237
SPR,2022,JUNIO,PADRE ABAD,1_ANIO,250,6380,709615,33,250300,0.2,0.667,0.0,0.0
SPR,2022,JUNIO,PURUS,1_ANIO,21,3270,709615,4,250400,0.0,0.0,0.0,0.0
SPR,2022,MARZO,ATALAYA,1_ANIO,186,2564,784465,43,250200,0.135,0.294,0.25,1.25
SPR,2022,MARZO,CORONEL PORTILLO,1_ANIO,1603,5843,784465,255,250100,0.146,0.544,34.479,0.24
SPR,2022,MARZO,PADRE ABAD,1_ANIO,238,6380,784465,48,250300,0.205,0.0,0.111,0.222
SPR,2022,MARZO,PURUS,1_ANIO,21,3270,784465,4,250400,0.0,0.0,0.0,0.0
SPR,2022,MAYO,ATALAYA,1_ANIO,195,2564,760212,36,250200,0.291,0.074,0.55,0.55
SPR,2022,MAYO,CORONEL PORTILLO,1_ANIO,1565,5843,760212,253,250100,0.223,0.141,2.559,0.379
SPR,2022,MAYO,PADRE ABAD,1_ANIO,254,6380,760212,65,250300,0.236,0.163,27.777,0.625
SPR,2022,MAYO,PURUS,1_ANIO,24,3270,760212,2,250400,0.0,0.0,0.0,0.0
SPR,2022,NOVIEMBRE,ATALAYA,1_ANIO,222,2564,677800,75,250200,0.233,0.053,0.0,0.0
SPR,2022,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,1698,5843,677800,271,250100,0.195,0.202,62.816,0.27
SPR,2022,NOVIEMBRE,PADRE ABAD,1_ANIO,284,6380,677800,60,250300,0.265,0.188,1.815,0.215
SPR,2022,NOVIEMBRE,PURUS,1_ANIO,25,3270,677800,6,250400,0.0,0.0,0.0,0.0
SPR,2022,OCTUBRE,ATALAYA,1_ANIO,222,2564,541898,35,250200,0.351,0.053,1.667,1.667
SPR,2022,OCTUBRE,CORONEL PORTILLO,1_ANIO,1698,5843,541898,291,250100,0.188,0.575,14.481,0.13
SPR,2022,OCTUBRE,PADRE ABAD,1_ANIO,284,6380,541898,59,250300,0.174,0.261,0.465,0.396
SPR,2022,OCTUBRE,PURUS,1_ANIO,25,3270,541898,3,250400,0.0,0.0,0.0,0.0
SPR,2022,SETIEMBRE,ATALAYA,1_ANIO,202,2564,694132,39,250200,0.236,0.5,4.841,0.197
SPR,2022,SETIEMBRE,CORONEL PORTILLO,1_ANIO,1556,5843,694132,231,250100,0.124,0.343,14.974,0.547
SPR,2022,SETIEMBRE,PADRE ABAD,1_ANIO,258,6380,694132,40,250300,0.395,0.267,0.281,0.233
SPR,2022,SETIEMBRE,PURUS,1_ANIO,21,3270,694132,3,250400,0.0,0.0,0.0,0.0
VARI,2019,ABRIL,CORONEL PORTILLO,1_ANIO,932,5690,998497,257,250100,0.233,0.527,1.254,0.251
VARI,2019,ABRIL,PADRE ABAD,1_ANIO,54,6037,998497,96,250300,0.056,0.667,0.5,0.375
VARI,2019,AGOSTO,CORONEL PORTILLO,1_ANIO,884,5690,3650033,113,250100,0.161,0.292,6.27,0.216
VARI,2019,AGOSTO,PADRE ABAD,1_ANIO,49,6037,3650033,39,250300,0.219,0.667,0.31,0.119
VARI,2019,DICIEMBRE,CORONEL PORTILLO,1_ANIO,887,5690,1953340,157,250100,0.186,0.537,38.927,0.23
VARI,2019,DICIEMBRE,PADRE ABAD,1_ANIO,50,6037,1953340,30,250300,0.208,0.333,0.42,0.193
VARI,2019,ENERO,CORONEL PORTILLO,1_ANIO,878,5690,924269,212,250100,0.134,0.579,1.463,0.288
VARI,2019,ENERO,PADRE ABAD,1_ANIO,46,6037,924269,2,250300,0.263,0.145,0.311,0.25
VARI,2019,FEBRERO,CORONEL PORTILLO,1_ANIO,825,5690,1000320,253,250100,0.139,0.212,13.657,0.247
VARI,2019,FEBRERO,PADRE ABAD,1_ANIO,46,6037,1000320,82,250300,0.254,0.0,0.288,0.053
VARI,2019,JULIO,CORONEL PORTILLO,1_ANIO,932,5690,1352080,137,250100,0.19,0.433,29.353,0.341
VARI,2019,JULIO,PADRE ABAD,1_ANIO,54,6037,1352080,45,250300,0.394,0.304,0.167,0.083
VARI,2019,JUNIO,CORONEL PORTILLO,1_ANIO,889,5690,1235133,199,250100,0.229,0.376,3.274,0.161
VARI,2019,JUNIO,PADRE ABAD,1_ANIO,48,6037,1235133,57,250300,0.143,0.5,0.905,0.274
VARI,2019,MARZO,CORONEL PORTILLO,1_ANIO,932,5690,1003216,241,250100,0.222,0.214,5.727,0.415
VARI,2019,MARZO,PADRE ABAD,1_ANIO,54,6037,1003216,66,250300,0.364,0.056,0.358,0.762
VARI,2019,MAYO,CORONEL PORTILLO,1_ANIO,881,5690,1030125,253,250100,0.24,0.439,39.428,0.273
VARI,2019,MAYO,PADRE ABAD,1_ANIO,52,6037,1030125,77,250300,0.212,0.27,1.58,0.291
VARI,2019,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,886,5690,1813790,170,250100,0.26,0.31,14.911,0.287
VARI,2019,NOVIEMBRE,PADRE ABAD,1_ANIO,50,6037,1813790,45,250300,0.091,0.5,1.278,0.133
VARI,2019,OCTUBRE,CORONEL PORTILLO,1_ANIO,932,5690,619318,236,250100,0.19,0.5,22.11,0.262
VARI,2019,OCTUBRE,PADRE ABAD,1_ANIO,54,6037,619318,36,250300,0.296,0.176,0.331,0.232
VARI,2019,SETIEMBRE,CORONEL PORTILLO,1_ANIO,892,5690,85800,206,250100,0.118,0.488,50.979,0.239
VARI,2019,SETIEMBRE,PADRE ABAD,1_ANIO,51,6037,85800,73,250300,0.154,0.5,0.528,0.133
VARI,2020,ABRIL,ATALAYA,1_ANIO,136,2435,815151,9,250200,0.314,0.75,0.0,0.0
VARI,2020,ABRIL,CORONEL PORTILLO,1_ANIO,1248,5742,815151,53,250100,0.278,0.348,0.0,0.0
VARI,2020,ABRIL,PADRE ABAD,1_ANIO,178,6159,815151,5,250300,0.336,0.115,0.0,0.0
VARI,2020,ABRIL,PURUS,1_ANIO,18,3284,815151,2,250400,0.0,0.0,0.0,0.0
VARI,2020,AGOSTO,ATALAYA,1_ANIO,146,2435,725676,30,250200,0.615,0.0,0.0,0.0
VARI,2020,AGOSTO,CORONEL PORTILLO,1_ANIO,1379,5742,725676,433,250100,0.287,0.25,0.0,0.0
VARI,2020,AGOSTO,PADRE ABAD,1_ANIO,209,6159,725676,52,250300,0.416,0.163,0.0,0.0
VARI,2020,AGOSTO,PURUS,1_ANIO,17,3284,725676,1,250400,0.636,0.0,0.0,0.0
VARI,2020,DICIEMBRE,ATALAYA,1_ANIO,172,2435,161316,57,250200,0.25,0.0,0.117,0.389
VARI,2020,DICIEMBRE,CORONEL PORTILLO,1_ANIO,1423,5742,161316,324,250100,0.173,0.577,1.657,0.349
VARI,2020,DICIEMBRE,PADRE ABAD,1_ANIO,218,6159,161316,63,250300,0.306,0.381,0.631,0.124
VARI,2020,DICIEMBRE,PURUS,1_ANIO,17,3284,161316,2,250400,0.0,0.0,0.0,0.0
VARI,2020,ENERO,ATALAYA,1_ANIO,129,2435,777891,19,250200,0.13,0.556,0.56,0.06
VARI,2020,ENERO,CORONEL PORTILLO,1_ANIO,1239,5742,777891,331,250100,0.143,0.411,7.049,0.269
VARI,2020,ENERO,PADRE ABAD,1_ANIO,183,6159,777891,61,250300,0.277,0.302,2.883,0.29
VARI,2020,ENERO,PURUS,1_ANIO,17,3284,777891,1,250400,0.0,0.0,0.0,0.0
VARI,2020,FEBRERO,ATALAYA,1_ANIO,130,2435,761802,26,250200,0.128,0.444,0.41,0.153
VARI,2020,FEBRERO,CORONEL PORTILLO,1_ANIO,1248,5742,761802,306,250100,0.176,0.516,23.346,0.212
VARI,2020,FEBRERO,PADRE ABAD,1_ANIO,185,6159,761802,60,250300,0.378,0.179,0.635,0.181
VARI,2020,FEBRERO,PURUS,1_ANIO,17,3284,761802,0,250400,0.31,0.0,0.125,0.083
VARI,2020,JULIO,ATALAYA,1_ANIO,129,2435,804264,7,250200,0.385,0.333,0.0,0.0
VARI,2020,JULIO,CORONEL PORTILLO,1_ANIO,1239,5742,804264,365,250100,0.295,0.294,0.0,0.0
VARI,2020,JULIO,PADRE ABAD,1_ANIO,183,6159,804264,42,250300,0.542,0.125,0.0,0.0
VARI,2020,JULIO,PURUS,1_ANIO,17,3284,804264,1,250400,0.0,0.0,0.0,0.0
VARI,2020,JUNIO,ATALAYA,1_ANIO,135,2435,718822,3,250200,0.619,0.111,0.0,0.0
VARI,2020,JUNIO,CORONEL PORTILLO,1_ANIO,1296,5742,718822,131,250100,0.323,0.242,0.0,0.0
VARI,2020,JUNIO,PADRE ABAD,1_ANIO,195,6159,718822,20,250300,0.506,0.095,0.0,0.0
VARI,2020,JUNIO,PURUS,1_ANIO,17,3284,718822,8,250400,0.0,0.0,0.0,0.0
VARI,2020,MARZO,ATALAYA,1_ANIO,131,2435,751336,9,250200,0.143,0.207,6.988,0.119
VARI,2020,MARZO,CORONEL PORTILLO,1_ANIO,1256,5742,751336,231,250100,0.27,0.342,2.805,0.371
VARI,2020,MARZO,PADRE ABAD,1_ANIO,184,6159,751336,42,250300,0.262,0.222,0.583,1.677
VARI,2020,MARZO,PURUS,1_ANIO,17,3284,751336,2,250400,0.0,0.0,0.0,0.0
VARI,2020,MAYO,ATALAYA,1_ANIO,132,2435,710703,17,250200,0.552,0.0,0.0,0.0
