VACUNA,ANIO,MES,RANGO_EDAD,POBLACION,PROVINCIA,DISTRITO,PRESUPUESTO,CANTIDAD DE PERSONAL,CANTIDAD
AMA,2020,SETIEMBRE,1_ANIO,10219,PADRE ABAD,CURIMANA,749638,22,15
AMA,2020,SETIEMBRE,1_ANIO,10501,PADRE ABAD,NESHUYA,749638,27,13
AMA,2020,SETIEMBRE,1_ANIO,10618,ATALAYA,TAHUANIA,749638,26,3
AMA,2020,SETIEMBRE,1_ANIO,11961,CORONEL PORTILLO,MASISEA,749638,48,36
AMA,2020,SETIEMBRE,1_ANIO,12065,PADRE ABAD,IRAZOLA,749638,44,15
AMA,2020,SETIEMBRE,1_ANIO,12350,CORONEL PORTILLO,IPARIA,749638,39,10
AMA,2020,SETIEMBRE,1_ANIO,19598,CORONEL PORTILLO,CAMPOVERDE,749638,58,25
AMA,2020,SETIEMBRE,1_ANIO,38100,PADRE ABAD,PADRE ABAD,749638,107,7
AMA,2020,SETIEMBRE,1_ANIO,39732,ATALAYA,RAIMONDI,749638,98,51
AMA,2020,SETIEMBRE,1_ANIO,107364,CORONEL PORTILLO,MANANTAY,749638,139,73
AMA,2020,SETIEMBRE,1_ANIO,118666,CORONEL PORTILLO,YARINACOCHA,749638,411,92
AMA,2020,SETIEMBRE,1_ANIO,172052,CORONEL PORTILLO,CALLERIA,749638,663,152
AMA,2021,ABRIL,1_ANIO,2501,ATALAYA,YURUA,268268,7,0
AMA,2021,ABRIL,1_ANIO,3284,PURUS,PURUS,268268,19,1
AMA,2021,ABRIL,1_ANIO,5794,CORONEL PORTILLO,NUEVA REQUENA,268268,30,8
AMA,2021,ABRIL,1_ANIO,6272,PADRE ABAD,ALEXANDER VON HUMBOLDT,268268,8,4
AMA,2021,ABRIL,1_ANIO,8390,ATALAYA,SEPAHUA,268268,22,1
AMA,2021,ABRIL,1_ANIO,10588,PADRE ABAD,CURIMANA,268268,19,13
AMA,2021,ABRIL,1_ANIO,10874,PADRE ABAD,NESHUYA,268268,29,5
AMA,2021,ABRIL,1_ANIO,10890,ATALAYA,TAHUANIA,268268,26,3
AMA,2021,ABRIL,1_ANIO,11997,CORONEL PORTILLO,MASISEA,268268,49,24
AMA,2021,ABRIL,1_ANIO,12431,PADRE ABAD,IRAZOLA,268268,53,11
AMA,2021,ABRIL,1_ANIO,12481,CORONEL PORTILLO,IPARIA,268268,33,17
AMA,2021,ABRIL,1_ANIO,20113,CORONEL PORTILLO,CAMPOVERDE,268268,58,17
AMA,2021,ABRIL,1_ANIO,29520,PADRE ABAD,PADRE ABAD,268268,139,38
AMA,2021,ABRIL,1_ANIO,40699,ATALAYA,RAIMONDI,268268,111,46
AMA,2021,ABRIL,1_ANIO,110502,CORONEL PORTILLO,MANANTAY,268268,152,42
AMA,2021,ABRIL,1_ANIO,121443,CORONEL PORTILLO,YARINACOCHA,268268,471,57
AMA,2021,ABRIL,1_ANIO,174981,CORONEL PORTILLO,CALLERIA,268268,688,95
AMA,2021,AGOSTO,1_ANIO,2501,ATALAYA,YURUA,629819,7,0
AMA,2021,AGOSTO,1_ANIO,3284,PURUS,PURUS,629819,19,0
AMA,2021,AGOSTO,1_ANIO,5794,CORONEL PORTILLO,NUEVA REQUENA,629819,29,4
AMA,2021,AGOSTO,1_ANIO,6272,PADRE ABAD,ALEXANDER VON HUMBOLDT,629819,7,0
AMA,2021,AGOSTO,1_ANIO,8390,ATALAYA,SEPAHUA,629819,22,20
AMA,2021,AGOSTO,1_ANIO,10588,PADRE ABAD,CURIMANA,629819,20,4
AMA,2021,AGOSTO,1_ANIO,10874,PADRE ABAD,NESHUYA,629819,30,8
AMA,2021,AGOSTO,1_ANIO,10890,ATALAYA,TAHUANIA,629819,25,8
AMA,2021,AGOSTO,1_ANIO,11997,CORONEL PORTILLO,MASISEA,629819,49,25
AMA,2021,AGOSTO,1_ANIO,12431,PADRE ABAD,IRAZOLA,629819,50,2
AMA,2021,AGOSTO,1_ANIO,12481,CORONEL PORTILLO,IPARIA,629819,30,2
AMA,2021,AGOSTO,1_ANIO,20113,CORONEL PORTILLO,CAMPOVERDE,629819,60,29
AMA,2021,AGOSTO,1_ANIO,29520,PADRE ABAD,PADRE ABAD,629819,132,29
AMA,2021,AGOSTO,1_ANIO,40699,ATALAYA,RAIMONDI,629819,125,30
AMA,2021,AGOSTO,1_ANIO,110502,CORONEL PORTILLO,MANANTAY,629819,155,65
AMA,2021,AGOSTO,1_ANIO,121443,CORONEL PORTILLO,YARINACOCHA,629819,500,81
AMA,2021,AGOSTO,1_ANIO,174981,CORONEL PORTILLO,CALLERIA,629819,677,115
AMA,2021,DICIEMBRE,1_ANIO,2501,ATALAYA,YURUA,486866,8,0
AMA,2021,DICIEMBRE,1_ANIO,3284,PURUS,PURUS,486866,21,2
AMA,2021,DICIEMBRE,1_ANIO,5794,CORONEL PORTILLO,NUEVA REQUENA,486866,32,1
AMA,2021,DICIEMBRE,1_ANIO,6272,PADRE ABAD,ALEXANDER VON HUMBOLDT,486866,10,1
AMA,2021,DICIEMBRE,1_ANIO,8390,ATALAYA,SEPAHUA,486866,24,8
AMA,2021,DICIEMBRE,1_ANIO,10588,PADRE ABAD,CURIMANA,486866,23,2
AMA,2021,DICIEMBRE,1_ANIO,10874,PADRE ABAD,NESHUYA,486866,27,5
AMA,2021,DICIEMBRE,1_ANIO,10890,ATALAYA,TAHUANIA,486866,24,0
AMA,2021,DICIEMBRE,1_ANIO,11997,CORONEL PORTILLO,MASISEA,486866,52,14
AMA,2021,DICIEMBRE,1_ANIO,12431,PADRE ABAD,IRAZOLA,486866,50,2
AMA,2021,DICIEMBRE,1_ANIO,12481,CORONEL PORTILLO,IPARIA,486866,32,0
AMA,2021,DICIEMBRE,1_ANIO,20113,CORONEL PORTILLO,CAMPOVERDE,486866,69,6
AMA,2021,DICIEMBRE,1_ANIO,29520,PADRE ABAD,PADRE ABAD,486866,134,18
AMA,2021,DICIEMBRE,1_ANIO,40699,ATALAYA,RAIMONDI,486866,138,21
AMA,2021,DICIEMBRE,1_ANIO,110502,CORONEL PORTILLO,MANANTAY,486866,158,32
AMA,2021,DICIEMBRE,1_ANIO,121443,CORONEL PORTILLO,YARINACOCHA,486866,461,77
AMA,2021,DICIEMBRE,1_ANIO,174981,CORONEL PORTILLO,CALLERIA,486866,708,59
AMA,2021,ENERO,1_ANIO,2501,ATALAYA,YURUA,822309,8,0
AMA,2021,ENERO,1_ANIO,3284,PURUS,PURUS,822309,18,2
AMA,2021,ENERO,1_ANIO,5794,CORONEL PORTILLO,NUEVA REQUENA,822309,22,0
AMA,2021,ENERO,1_ANIO,6272,PADRE ABAD,ALEXANDER VON HUMBOLDT,822309,5,0
AMA,2021,ENERO,1_ANIO,8390,ATALAYA,SEPAHUA,822309,24,5
AMA,2021,ENERO,1_ANIO,10588,PADRE ABAD,CURIMANA,822309,14,10
AMA,2021,ENERO,1_ANIO,10874,PADRE ABAD,NESHUYA,822309,24,8
AMA,2021,ENERO,1_ANIO,10890,ATALAYA,TAHUANIA,822309,30,3
AMA,2021,ENERO,1_ANIO,11997,CORONEL PORTILLO,MASISEA,822309,50,36
AMA,2021,ENERO,1_ANIO,12431,PADRE ABAD,IRAZOLA,822309,49,17
AMA,2021,ENERO,1_ANIO,12481,CORONEL PORTILLO,IPARIA,822309,34,15
AMA,2021,ENERO,1_ANIO,20113,CORONEL PORTILLO,CAMPOVERDE,822309,57,17
AMA,2021,ENERO,1_ANIO,29520,PADRE ABAD,PADRE ABAD,822309,113,24
AMA,2021,ENERO,1_ANIO,40699,ATALAYA,RAIMONDI,822309,120,47
AMA,2021,ENERO,1_ANIO,110502,CORONEL PORTILLO,MANANTAY,822309,147,76
AMA,2021,ENERO,1_ANIO,121443,CORONEL PORTILLO,YARINACOCHA,822309,452,74
AMA,2021,ENERO,1_ANIO,174981,CORONEL PORTILLO,CALLERIA,822309,663,106
AMA,2021,FEBRERO,1_ANIO,2501,ATALAYA,YURUA,677118,8,3
AMA,2021,FEBRERO,1_ANIO,3284,PURUS,PURUS,677118,19,3
AMA,2021,FEBRERO,1_ANIO,5794,CORONEL PORTILLO,NUEVA REQUENA,677118,30,5
AMA,2021,FEBRERO,1_ANIO,6272,PADRE ABAD,ALEXANDER VON HUMBOLDT,677118,9,1
AMA,2021,FEBRERO,1_ANIO,8390,ATALAYA,SEPAHUA,677118,23,14
AMA,2021,FEBRERO,1_ANIO,10588,PADRE ABAD,CURIMANA,677118,19,13
AMA,2021,FEBRERO,1_ANIO,10874,PADRE ABAD,NESHUYA,677118,28,4
AMA,2021,FEBRERO,1_ANIO,10890,ATALAYA,TAHUANIA,677118,28,4
AMA,2021,FEBRERO,1_ANIO,11997,CORONEL PORTILLO,MASISEA,677118,50,19
AMA,2021,FEBRERO,1_ANIO,12431,PADRE ABAD,IRAZOLA,677118,47,17
AMA,2021,FEBRERO,1_ANIO,12481,CORONEL PORTILLO,IPARIA,677118,33,12
AMA,2021,FEBRERO,1_ANIO,20113,CORONEL PORTILLO,CAMPOVERDE,677118,57,24
AMA,2021,FEBRERO,1_ANIO,29520,PADRE ABAD,PADRE ABAD,677118,114,19
AMA,2021,FEBRERO,1_ANIO,40699,ATALAYA,RAIMONDI,677118,107,24
AMA,2021,FEBRERO,1_ANIO,110502,CORONEL PORTILLO,MANANTAY,677118,152,62
AMA,2021,FEBRERO,1_ANIO,121443,CORONEL PORTILLO,YARINACOCHA,677118,462,76
AMA,2021,FEBRERO,1_ANIO,174981,CORONEL PORTILLO,CALLERIA,677118,643,105
AMA,2021,JULIO,1_ANIO,2501,ATALAYA,YURUA,647735,7,0
AMA,2021,JULIO,1_ANIO,3284,PURUS,PURUS,647735,19,2
AMA,2021,JULIO,1_ANIO,5794,CORONEL PORTILLO,NUEVA REQUENA,647735,30,9
AMA,2021,JULIO,1_ANIO,6272,PADRE ABAD,ALEXANDER VON HUMBOLDT,647735,6,0
AMA,2021,JULIO,1_ANIO,8390,ATALAYA,SEPAHUA,647735,22,9
AMA,2021,JULIO,1_ANIO,10588,PADRE ABAD,CURIMANA,647735,19,8
AMA,2021,JULIO,1_ANIO,10874,PADRE ABAD,NESHUYA,647735,31,6
AMA,2021,JULIO,1_ANIO,10890,ATALAYA,TAHUANIA,647735,25,0
AMA,2021,JULIO,1_ANIO,11997,CORONEL PORTILLO,MASISEA,647735,47,22
AMA,2021,JULIO,1_ANIO,12431,PADRE ABAD,IRAZOLA,647735,50,16
AMA,2021,JULIO,1_ANIO,12481,CORONEL PORTILLO,IPARIA,647735,28,1
AMA,2021,JULIO,1_ANIO,20113,CORONEL PORTILLO,CAMPOVERDE,647735,58,15
AMA,2021,JULIO,1_ANIO,29520,PADRE ABAD,PADRE ABAD,647735,122,49
AMA,2021,JULIO,1_ANIO,40699,ATALAYA,RAIMONDI,647735,118,38
AMA,2021,JULIO,1_ANIO,110502,CORONEL PORTILLO,MANANTAY,647735,154,70
AMA,2021,JULIO,1_ANIO,121443,CORONEL PORTILLO,YARINACOCHA,647735,482,62
AMA,2021,JULIO,1_ANIO,174981,CORONEL PORTILLO,CALLERIA,647735,683,101
AMA,2021,JUNIO,1_ANIO,2501,ATALAYA,YURUA,696098,7,0
AMA,2021,JUNIO,1_ANIO,3284,PURUS,PURUS,696098,19,0
AMA,2021,JUNIO,1_ANIO,5794,CORONEL PORTILLO,NUEVA REQUENA,696098,28,3
AMA,2021,JUNIO,1_ANIO,6272,PADRE ABAD,ALEXANDER VON HUMBOLDT,696098,6,0
AMA,2021,JUNIO,1_ANIO,8390,ATALAYA,SEPAHUA,696098,22,12
AMA,2021,JUNIO,1_ANIO,10588,PADRE ABAD,CURIMANA,696098,18,10
AMA,2021,JUNIO,1_ANIO,10874,PADRE ABAD,NESHUYA,696098,31,11
AMA,2021,JUNIO,1_ANIO,10890,ATALAYA,TAHUANIA,696098,25,1
AMA,2021,JUNIO,1_ANIO,11997,CORONEL PORTILLO,MASISEA,696098,46,11
AMA,2021,JUNIO,1_ANIO,12431,PADRE ABAD,IRAZOLA,696098,51,10
AMA,2021,JUNIO,1_ANIO,12481,CORONEL PORTILLO,IPARIA,696098,29,20
AMA,2021,JUNIO,1_ANIO,20113,CORONEL PORTILLO,CAMPOVERDE,696098,59,27
AMA,2021,JUNIO,1_ANIO,29520,PADRE ABAD,PADRE ABAD,696098,120,19
AMA,2021,JUNIO,1_ANIO,40699,ATALAYA,RAIMONDI,696098,118,29
AMA,2021,JUNIO,1_ANIO,110502,CORONEL PORTILLO,MANANTAY,696098,151,47
AMA,2021,JUNIO,1_ANIO,121443,CORONEL PORTILLO,YARINACOCHA,696098,484,81
AMA,2021,JUNIO,1_ANIO,174981,CORONEL PORTILLO,CALLERIA,696098,684,76
AMA,2021,MARZO,1_ANIO,2501,ATALAYA,YURUA,1269741,7,3
AMA,2021,MARZO,1_ANIO,3284,PURUS,PURUS,1269741,19,5
AMA,2021,MARZO,1_ANIO,5794,CORONEL PORTILLO,NUEVA REQUENA,1269741,30,12
AMA,2021,MARZO,1_ANIO,6272,PADRE ABAD,ALEXANDER VON HUMBOLDT,1269741,8,2
AMA,2021,MARZO,1_ANIO,8390,ATALAYA,SEPAHUA,1269741,22,10
AMA,2021,MARZO,1_ANIO,10588,PADRE ABAD,CURIMANA,1269741,19,14
AMA,2021,MARZO,1_ANIO,10874,PADRE ABAD,NESHUYA,1269741,29,7
AMA,2021,MARZO,1_ANIO,10890,ATALAYA,TAHUANIA,1269741,23,5
AMA,2021,MARZO,1_ANIO,11997,CORONEL PORTILLO,MASISEA,1269741,50,24
AMA,2021,MARZO,1_ANIO,12431,PADRE ABAD,IRAZOLA,1269741,49,9
AMA,2021,MARZO,1_ANIO,12481,CORONEL PORTILLO,IPARIA,1269741,34,13
AMA,2021,MARZO,1_ANIO,20113,CORONEL PORTILLO,CAMPOVERDE,1269741,57,21
AMA,2021,MARZO,1_ANIO,29520,PADRE ABAD,PADRE ABAD,1269741,114,19
AMA,2021,MARZO,1_ANIO,40699,ATALAYA,RAIMONDI,1269741,102,47
AMA,2021,MARZO,1_ANIO,110502,CORONEL PORTILLO,MANANTAY,1269741,152,42
AMA,2021,MARZO,1_ANIO,121443,CORONEL PORTILLO,YARINACOCHA,1269741,466,84
AMA,2021,MARZO,1_ANIO,174981,CORONEL PORTILLO,CALLERIA,1269741,662,104
AMA,2021,MAYO,1_ANIO,2501,ATALAYA,YURUA,694026,7,2
AMA,2021,MAYO,1_ANIO,3284,PURUS,PURUS,694026,19,2
AMA,2021,MAYO,1_ANIO,5794,CORONEL PORTILLO,NUEVA REQUENA,694026,29,8
AMA,2021,MAYO,1_ANIO,6272,PADRE ABAD,ALEXANDER VON HUMBOLDT,694026,6,0
AMA,2021,MAYO,1_ANIO,8390,ATALAYA,SEPAHUA,694026,22,2
AMA,2021,MAYO,1_ANIO,10588,PADRE ABAD,CURIMANA,694026,17,10
AMA,2021,MAYO,1_ANIO,10874,PADRE ABAD,NESHUYA,694026,28,7
AMA,2021,MAYO,1_ANIO,10890,ATALAYA,TAHUANIA,694026,25,11
AMA,2021,MAYO,1_ANIO,11997,CORONEL PORTILLO,MASISEA,694026,49,15
AMA,2021,MAYO,1_ANIO,12431,PADRE ABAD,IRAZOLA,694026,50,17
AMA,2021,MAYO,1_ANIO,12481,CORONEL PORTILLO,IPARIA,694026,32,15
AMA,2021,MAYO,1_ANIO,20113,CORONEL PORTILLO,CAMPOVERDE,694026,58,8
AMA,2021,MAYO,1_ANIO,29520,PADRE ABAD,PADRE ABAD,694026,119,60
AMA,2021,MAYO,1_ANIO,40699,ATALAYA,RAIMONDI,694026,113,37
AMA,2021,MAYO,1_ANIO,110502,CORONEL PORTILLO,MANANTAY,694026,150,46
AMA,2021,MAYO,1_ANIO,121443,CORONEL PORTILLO,YARINACOCHA,694026,480,59
AMA,2021,MAYO,1_ANIO,174981,CORONEL PORTILLO,CALLERIA,694026,684,105
AMA,2021,NOVIEMBRE,1_ANIO,2501,ATALAYA,YURUA,811749,8,0
AMA,2021,NOVIEMBRE,1_ANIO,3284,PURUS,PURUS,811749,22,4
AMA,2021,NOVIEMBRE,1_ANIO,5794,CORONEL PORTILLO,NUEVA REQUENA,811749,32,4
AMA,2021,NOVIEMBRE,1_ANIO,6272,PADRE ABAD,ALEXANDER VON HUMBOLDT,811749,10,0
AMA,2021,NOVIEMBRE,1_ANIO,8390,ATALAYA,SEPAHUA,811749,24,2
AMA,2021,NOVIEMBRE,1_ANIO,10588,PADRE ABAD,CURIMANA,811749,23,6
AMA,2021,NOVIEMBRE,1_ANIO,10874,PADRE ABAD,NESHUYA,811749,28,3
AMA,2021,NOVIEMBRE,1_ANIO,10890,ATALAYA,TAHUANIA,811749,24,5
AMA,2021,NOVIEMBRE,1_ANIO,11997,CORONEL PORTILLO,MASISEA,811749,52,11
AMA,2021,NOVIEMBRE,1_ANIO,12431,PADRE ABAD,IRAZOLA,811749,49,7
AMA,2021,NOVIEMBRE,1_ANIO,12481,CORONEL PORTILLO,IPARIA,811749,31,0
AMA,2021,NOVIEMBRE,1_ANIO,20113,CORONEL PORTILLO,CAMPOVERDE,811749,68,19
AMA,2021,NOVIEMBRE,1_ANIO,29520,PADRE ABAD,PADRE ABAD,811749,131,19
AMA,2021,NOVIEMBRE,1_ANIO,40699,ATALAYA,RAIMONDI,811749,136,22
AMA,2021,NOVIEMBRE,1_ANIO,110502,CORONEL PORTILLO,MANANTAY,811749,156,71
AMA,2021,NOVIEMBRE,1_ANIO,121443,CORONEL PORTILLO,YARINACOCHA,811749,459,71
AMA,2021,NOVIEMBRE,1_ANIO,174981,CORONEL PORTILLO,CALLERIA,811749,708,78
AMA,2021,OCTUBRE,1_ANIO,2501,ATALAYA,YURUA,612818,7,0
AMA,2021,OCTUBRE,1_ANIO,3284,PURUS,PURUS,612818,19,2
AMA,2021,OCTUBRE,1_ANIO,5794,CORONEL PORTILLO,NUEVA REQUENA,612818,31,7
AMA,2021,OCTUBRE,1_ANIO,6272,PADRE ABAD,ALEXANDER VON HUMBOLDT,612818,9,2
AMA,2021,OCTUBRE,1_ANIO,8390,ATALAYA,SEPAHUA,612818,25,0
AMA,2021,OCTUBRE,1_ANIO,10588,PADRE ABAD,CURIMANA,612818,25,11
AMA,2021,OCTUBRE,1_ANIO,10874,PADRE ABAD,NESHUYA,612818,29,7
AMA,2021,OCTUBRE,1_ANIO,10890,ATALAYA,TAHUANIA,612818,25,0
AMA,2021,OCTUBRE,1_ANIO,11997,CORONEL PORTILLO,MASISEA,612818,49,6
AMA,2021,OCTUBRE,1_ANIO,12431,PADRE ABAD,IRAZOLA,612818,50,5
AMA,2021,OCTUBRE,1_ANIO,12481,CORONEL PORTILLO,IPARIA,612818,32,16
AMA,2021,OCTUBRE,1_ANIO,20113,CORONEL PORTILLO,CAMPOVERDE,612818,67,18
AMA,2021,OCTUBRE,1_ANIO,29520,PADRE ABAD,PADRE ABAD,612818,127,17
AMA,2021,OCTUBRE,1_ANIO,40699,ATALAYA,RAIMONDI,612818,129,13
AMA,2021,OCTUBRE,1_ANIO,110502,CORONEL PORTILLO,MANANTAY,612818,157,58
AMA,2021,OCTUBRE,1_ANIO,121443,CORONEL PORTILLO,YARINACOCHA,612818,446,79
AMA,2021,OCTUBRE,1_ANIO,174981,CORONEL PORTILLO,CALLERIA,612818,667,126
AMA,2021,SETIEMBRE,1_ANIO,2501,ATALAYA,YURUA,681661,7,0
AMA,2021,SETIEMBRE,1_ANIO,3284,PURUS,PURUS,681661,19,1
AMA,2021,SETIEMBRE,1_ANIO,5794,CORONEL PORTILLO,NUEVA REQUENA,681661,29,12
AMA,2021,SETIEMBRE,1_ANIO,6272,PADRE ABAD,ALEXANDER VON HUMBOLDT,681661,8,4
AMA,2021,SETIEMBRE,1_ANIO,8390,ATALAYA,SEPAHUA,681661,22,9
AMA,2021,SETIEMBRE,1_ANIO,10588,PADRE ABAD,CURIMANA,681661,19,4
AMA,2021,SETIEMBRE,1_ANIO,10874,PADRE ABAD,NESHUYA,681661,28,8
AMA,2021,SETIEMBRE,1_ANIO,10890,ATALAYA,TAHUANIA,681661,24,5
AMA,2021,SETIEMBRE,1_ANIO,11997,CORONEL PORTILLO,MASISEA,681661,49,19
AMA,2021,SETIEMBRE,1_ANIO,12431,PADRE ABAD,IRAZOLA,681661,51,16
AMA,2021,SETIEMBRE,1_ANIO,12481,CORONEL PORTILLO,IPARIA,681661,30,9
AMA,2021,SETIEMBRE,1_ANIO,20113,CORONEL PORTILLO,CAMPOVERDE,681661,62,22
AMA,2021,SETIEMBRE,1_ANIO,29520,PADRE ABAD,PADRE ABAD,681661,131,38
AMA,2021,SETIEMBRE,1_ANIO,40699,ATALAYA,RAIMONDI,681661,125,42
AMA,2021,SETIEMBRE,1_ANIO,110502,CORONEL PORTILLO,MANANTAY,681661,152,79
AMA,2021,SETIEMBRE,1_ANIO,121443,CORONEL PORTILLO,YARINACOCHA,681661,496,87
AMA,2021,SETIEMBRE,1_ANIO,174981,CORONEL PORTILLO,CALLERIA,681661,670,127
AMA,2022,ABRIL,1_ANIO,2564,ATALAYA,YURUA,748576,9,0
AMA,2022,ABRIL,1_ANIO,3270,PURUS,PURUS,748576,22,3
AMA,2022,ABRIL,1_ANIO,5843,CORONEL PORTILLO,NUEVA REQUENA,748576,32,7
AMA,2022,ABRIL,1_ANIO,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,748576,6,3
AMA,2022,ABRIL,1_ANIO,8510,ATALAYA,SEPAHUA,748576,24,6
AMA,2022,ABRIL,1_ANIO,10946,PADRE ABAD,CURIMANA,748576,23,6
AMA,2022,ABRIL,1_ANIO,11149,ATALAYA,TAHUANIA,748576,24,3
AMA,2022,ABRIL,1_ANIO,11236,PADRE ABAD,NESHUYA,748576,33,14
AMA,2022,ABRIL,1_ANIO,12030,CORONEL PORTILLO,MASISEA,748576,55,26
AMA,2022,ABRIL,1_ANIO,12605,CORONEL PORTILLO,IPARIA,748576,39,23
AMA,2022,ABRIL,1_ANIO,12786,PADRE ABAD,IRAZOLA,748576,54,10
AMA,2022,ABRIL,1_ANIO,20601,CORONEL PORTILLO,CAMPOVERDE,748576,70,18
AMA,2022,ABRIL,1_ANIO,30297,PADRE ABAD,PADRE ABAD,748576,128,33
AMA,2022,ABRIL,1_ANIO,41621,ATALAYA,RAIMONDI,748576,137,38
AMA,2022,ABRIL,1_ANIO,113470,CORONEL PORTILLO,MANANTAY,748576,160,42
AMA,2022,ABRIL,1_ANIO,124069,CORONEL PORTILLO,YARINACOCHA,748576,523,79
AMA,2022,ABRIL,1_ANIO,177751,CORONEL PORTILLO,CALLERIA,748576,725,95
AMA,2022,AGOSTO,1_ANIO,2564,ATALAYA,YURUA,779177,9,1
AMA,2022,AGOSTO,1_ANIO,3270,PURUS,PURUS,779177,21,2
AMA,2022,AGOSTO,1_ANIO,5843,CORONEL PORTILLO,NUEVA REQUENA,779177,33,2
AMA,2022,AGOSTO,1_ANIO,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,779177,9,0
AMA,2022,AGOSTO,1_ANIO,8510,ATALAYA,SEPAHUA,779177,24,11
AMA,2022,AGOSTO,1_ANIO,10946,PADRE ABAD,CURIMANA,779177,28,10
AMA,2022,AGOSTO,1_ANIO,11149,ATALAYA,TAHUANIA,779177,22,9
AMA,2022,AGOSTO,1_ANIO,11236,PADRE ABAD,NESHUYA,779177,36,6
AMA,2022,AGOSTO,1_ANIO,12030,CORONEL PORTILLO,MASISEA,779177,52,17
AMA,2022,AGOSTO,1_ANIO,12605,CORONEL PORTILLO,IPARIA,779177,37,7
AMA,2022,AGOSTO,1_ANIO,12786,PADRE ABAD,IRAZOLA,779177,51,11
AMA,2022,AGOSTO,1_ANIO,20601,CORONEL PORTILLO,CAMPOVERDE,779177,73,19
AMA,2022,AGOSTO,1_ANIO,30297,PADRE ABAD,PADRE ABAD,779177,115,26
AMA,2022,AGOSTO,1_ANIO,41621,ATALAYA,RAIMONDI,779177,122,29
AMA,2022,AGOSTO,1_ANIO,113470,CORONEL PORTILLO,MANANTAY,779177,151,88
AMA,2022,AGOSTO,1_ANIO,124069,CORONEL PORTILLO,YARINACOCHA,779177,528,87
AMA,2022,AGOSTO,1_ANIO,177751,CORONEL PORTILLO,CALLERIA,779177,633,138
AMA,2022,DICIEMBRE,1_ANIO,2564,ATALAYA,YURUA,996898,9,2
AMA,2022,DICIEMBRE,1_ANIO,3270,PURUS,PURUS,996898,25,2
AMA,2022,DICIEMBRE,1_ANIO,5843,CORONEL PORTILLO,NUEVA REQUENA,996898,37,11
AMA,2022,DICIEMBRE,1_ANIO,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,996898,11,0
AMA,2022,DICIEMBRE,1_ANIO,8510,ATALAYA,SEPAHUA,996898,28,6
AMA,2022,DICIEMBRE,1_ANIO,10946,PADRE ABAD,CURIMANA,996898,28,14
AMA,2022,DICIEMBRE,1_ANIO,11149,ATALAYA,TAHUANIA,996898,26,8
AMA,2022,DICIEMBRE,1_ANIO,11236,PADRE ABAD,NESHUYA,996898,38,0
AMA,2022,DICIEMBRE,1_ANIO,12030,CORONEL PORTILLO,MASISEA,996898,63,7
AMA,2022,DICIEMBRE,1_ANIO,12605,CORONEL PORTILLO,IPARIA,996898,44,10
AMA,2022,DICIEMBRE,1_ANIO,12786,PADRE ABAD,IRAZOLA,996898,64,6
AMA,2022,DICIEMBRE,1_ANIO,20601,CORONEL PORTILLO,CAMPOVERDE,996898,83,10
AMA,2022,DICIEMBRE,1_ANIO,30297,PADRE ABAD,PADRE ABAD,996898,143,14
AMA,2022,DICIEMBRE,1_ANIO,41621,ATALAYA,RAIMONDI,996898,159,22
AMA,2022,DICIEMBRE,1_ANIO,113470,CORONEL PORTILLO,MANANTAY,996898,169,60
AMA,2022,DICIEMBRE,1_ANIO,124069,CORONEL PORTILLO,YARINACOCHA,996898,555,56
AMA,2022,DICIEMBRE,1_ANIO,177751,CORONEL PORTILLO,CALLERIA,996898,747,91
AMA,2022,ENERO,1_ANIO,2564,ATALAYA,YURUA,684081,8,0
AMA,2022,ENERO,1_ANIO,3270,PURUS,PURUS,684081,20,2
AMA,2022,ENERO,1_ANIO,5843,CORONEL PORTILLO,NUEVA REQUENA,684081,32,1
AMA,2022,ENERO,1_ANIO,6380,PADRE ABAD,ALEXANDER VON HUMBOLDT,684081,9,1
AMA,2022,ENERO,1_ANIO,8510,ATALAYA,SEPAHUA,684081,24,6
AMA,2022,ENERO,1_ANIO,10946,PADRE ABAD,CURIMANA,684081,22,1
AMA,2022,ENERO,1_ANIO,11149,ATALAYA,TAHUANIA,684081,24,3
AMA,2022,ENERO,1_ANIO,11236,PADRE ABAD,NESHUYA,684081,28,0
AMA,2022,ENERO,1_ANIO,12030,CORONEL PORTILLO,MASISEA,684081,56,6
AMA,2022,ENERO,1_ANIO,12605,CORONEL PORTILLO,IPARIA,684081,38,0
AMA,2022,ENERO,1_ANIO,12786,PADRE ABAD,IRAZOLA,684081,49,8
AMA,2022,ENERO,1_ANIO,20601,CORONEL PORTILLO,CAMPOVERDE,684081,70,8
AMA,2022,ENERO,1_ANIO,30297,PADRE ABAD,PADRE ABAD,684081,137,12
AMA,2022,ENERO,1_ANIO,41621,ATALAYA,RAIMONDI,684081,142,20
AMA,2022,ENERO,1_ANIO,113470,CORONEL PORTILLO,MANANTAY,684081,158,57
AMA,2022,ENERO,1_ANIO,124069,CORONEL PORTILLO,YARINACOCHA,684081,521,74
AMA,2022,ENERO,1_ANIO,177751,CORONEL PORTILLO,CALLERIA,684081,652,124
AMA,2022,FEBRERO,1_ANIO,2564,ATALAYA,YURUA,910655,7,3
AMA,2022,FEBRERO,1_ANIO,3270,PURUS,PURUS,910655,21,4
